ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
1692,重瑞小牛全市场套利,重瑞投资,宏观策略,"0.9924
2017-10-27",-1.17%,0.35%,--,--,3out of 5
1693,量瀛玖安一号纯债,量瀛投资,固定收益,"1.0106
2017-10-13",1.03%,0.34%,--,--,Not provided
1694,牟合资产思源2号,牟合资产,管理期货,"1.1690
2017-10-27",17.00%,0.34%,--,--,5out of 5
1695,兴业观云定增3号,兴佳利业,复合策略,"1.1124
2017-10-27",11.21%,0.34%,--,--,2out of 5
1696,磐厚蔚然-英安,磐厚蔚然,复合策略,"1.5490
2017-10-20",46.40%,0.34%,--,--,Not provided
1697,领新元成6号,领新投资,相对价值,"1.4870
2017-10-25",46.50%,0.34%,--,--,4out of 5
1698,顺道成长一号,应治资产,管理期货,"1.0350
2017-10-27",2.65%,0.34%,--,--,Not provided
1699,永兴量化对冲10号,永兴投资,相对价值,"1.1945
2017-10-20",17.39%,0.34%,--,--,5out of 5
1700,嗣盈2号,嗣盈资产,复合策略,"1.0385
2017-10-27",2.82%,0.34%,--,--,Not provided
1701,合益中财,京智资管,复合策略,"0.8872
2017-10-27",-11.52%,0.34%,--,--,1out of 5
1702,禾润6号,嘉和源资产,组合策略,"1.1850
2017-10-27",18.60%,0.34%,--,--,5out of 5
1703,中经贸融汇1号,中经贸资产,固定收益,"1.0394
2017-09-22",20.37%,0.34%,--,--,2out of 5
1704,彼得明奇量化CTA1号,彼得明奇,管理期货,"1.1910
2017-09-08",19.10%,0.34%,--,--,Not provided
1705,元成莞旗2号,元宋投资,固定收益,"0.9347
2017-10-27",-1.72%,0.34%,--,--,Not provided
1706,兴业理石步步高1号,理石投资,固定收益,"1.4003
2017-09-18",40.03%,0.34%,--,--,1out of 5
1707,合泰滨惠1号,合晟资产,固定收益,"1.0250
2017-10-27",1.63%,0.34%,--,--,Not provided
1708,兴业观云祥瑞45号,兴佳利业,复合策略,"1.0249
2017-10-27",1.91%,0.33%,--,--,Not provided
1709,成阳金晖1号,成阳资产,固定收益,"1.0159
2017-09-22",5.38%,0.33%,--,--,2out of 5
1710,中融信托-通和量化对冲,通和投资,相对价值,"1.0166
2017-10-27",65.38%,0.33%,--,--,2out of 5
1711,奇点混合策略2期,非然奇点,复合策略,"1.2460
2017-10-20",21.60%,0.33%,--,--,Not provided
1712,聚鑫量化一号,紫鑫投资,相对价值,"1.0349
2017-10-20",3.37%,0.33%,--,--,Not provided
1713,征途月月增利3号,征途投资,固定收益,"1.0038
2017-10-27",0.33%,0.33%,--,--,Not provided
1714,阿比特量化对冲翔宇9号,阿比特资本,相对价值,"1.0096
2017-09-29",0.96%,0.33%,--,--,Not provided
1715,长江钜融创睿1号,中海外钜融,固定收益,"1.0470
2017-10-27",4.11%,0.33%,--,--,1out of 5
1716,达仁1号CTA策略,达仁资管,管理期货,"1.0702
2017-10-13",7.34%,0.33%,--,--,2out of 5
1717,红榕静远FOF1号,红榕资本,组合策略,"1.0565
2017-10-13",4.58%,0.33%,--,--,Not provided
1718,海纳百川博普1号,博普科技,相对价值,"0.9270
2017-10-20",-7.40%,0.33%,--,--,2out of 5
1719,杨湜新朴1号,杨湜资产,管理期货,"1.0273
2017-09-29",2.73%,0.32%,--,--,Not provided
1720,万葵稳健2号,万葵资产,固定收益,"1.0983
2017-10-20",9.17%,0.32%,--,--,2out of 5
1721,汇贝2号,汇贝投资,复合策略,"1.0053
2017-10-27",-0.03%,0.32%,--,--,2out of 5
1722,永兴量化对冲5号,永兴投资,相对价值,"1.1419
2017-10-13",13.20%,0.32%,--,--,4out of 5
1723,启元正弘,启元资产,复合策略,"1.0352
2017-10-27",3.28%,0.32%,--,--,Not provided
1724,欧肯格致母基金,欧肯投资,相对价值,"1.0402
2017-10-27",3.73%,0.32%,--,--,3out of 5
1725,千象全景8号,千象资产,复合策略,"1.1151
2017-10-20",13.53%,0.32%,--,--,4out of 5
1726,东航金融-小金牛-固收3号,东航金控,固定收益,"1.0539
2017-10-30",9.55%,0.32%,--,--,3out of 5
1727,知几投资多策略1期1号,知几资产,复合策略,"1.3040
2017-10-27",27.50%,0.31%,--,--,5out of 5
1728,宁聚满天星2期,宁波宁聚,相对价值,"1.2880
2017-10-27",27.80%,0.31%,--,--,2out of 5
1729,北部湾类定增1号,北部湾资管,事件驱动,"1.0029
2017-09-29",10.34%,0.31%,--,--,Not provided
1730,昊嘉众星拱月1号,昊嘉投资,复合策略,"1.1105
2017-10-20",10.34%,0.31%,--,--,5out of 5
1731,南华成长,惟盈投资,复合策略,"0.9099
2017-10-27",-8.93%,0.31%,--,--,Not provided
1732,汇贝宏观对冲3号,汇贝投资,宏观策略,"0.9810
2017-10-27",-2.40%,0.31%,--,--,Not provided
1733,量函智金多策略对冲1号,量函投资,复合策略,"0.9609
2017-10-20",-2.40%,0.31%,--,--,Not provided
1734,七禾言起2号,言起投资,组合策略,"1.1463
2017-10-20",14.44%,0.31%,--,--,Not provided
1735,元鑫莲花恒源2号,元鑫资本,复合策略,"1.1017
2017-10-27",7.92%,0.31%,--,--,3out of 5
1736,宁聚暨阳1号,宁波宁聚,复合策略,"0.9956
2017-10-27",-1.88%,0.31%,--,--,2out of 5
1737,邦孚双引擎2号,邦孚资产,组合策略,"0.9820
2017-09-29",-1.80%,0.31%,--,--,2out of 5
1738,橘颂溢盛1号,橘颂资产,复合策略,"0.9820
2017-09-06",-1.80%,0.31%,--,--,Not provided
1739,利位工行债券对冲1号,利位投资,固定收益,"1.3260
2017-10-26",32.30%,0.30%,--,--,Not provided
1740,紫气东来一号,东方之舟投资,复合策略,"0.9941
2017-10-13",-4.04%,0.30%,--,--,2out of 5
1741,中欧盛世国金创新三原色2号2期,国金创新,组合策略,"1.0640
2017-10-13",6.04%,0.30%,--,--,3out of 5
1742,思晔多策略G期1号,思晔投资,宏观策略,"1.0649
2017-09-29",6.49%,0.30%,--,--,Not provided
1743,泳慕资产CTA4号,泳慕资产,管理期货,"1.0630
2017-10-27",0.20%,0.30%,--,--,Not provided
1744,兴业观云祥泽尊享,兴佳利业,复合策略,"1.0742
2017-10-27",6.97%,0.30%,--,--,Not provided
1745,磐京佳盈8号,磐京基金,复合策略,"1.0170
2017-10-27",0.30%,0.30%,--,--,Not provided
1746,执润1号,千为投资,固定收益,"1.0060
2017-10-13",0.30%,0.30%,--,--,Not provided
1747,泳慕资产CTA3号,泳慕资产,管理期货,"1.0630
2017-10-27",0.30%,0.30%,--,--,Not provided
1748,优粤14号2期中融景诚优选债券,中融景诚,固定收益,"1.0061
2017-10-20",0.82%,0.30%,--,--,Not provided
1749,正则2期,领望投资,管理期货,"1.0190
2017-10-20",1.10%,0.30%,--,--,Not provided
1750,兴业观云金元润元69号,兴佳利业,复合策略,"1.0167
2017-10-27",1.22%,0.30%,--,--,Not provided
1751,骏泽平衡1号,骏泽投资,复合策略,"1.0170
2017-10-27",1.30%,0.30%,--,--,Not provided
1752,四川信托-艾亿新融稳赢债券投资,艾亿新融,固定收益,"1.0200
2017-10-20",1.80%,0.30%,--,--,Not provided
1753,红土资产现金管理1号,红土资产,固定收益,"1.0190
2017-10-20",1.90%,0.30%,--,--,Not provided
1754,鸿凯42号,鸿凯投资,管理期货,"1.0910
2017-10-13",1.90%,0.30%,--,--,Not provided
1755,对偶1期,领望投资,管理期货,"1.0099
2017-10-27",2.19%,0.29%,--,--,Not provided
1756,冲和长胜7号,冲和资产,相对价值,"1.0240
2017-09-22",2.40%,0.29%,--,--,Not provided
1757,达仁米尔肯1号,达仁资管,固定收益,"1.0270
2017-10-13",2.60%,0.29%,--,--,Not provided
1758,海晟半山1号,合晟资产,固定收益,"1.0330
2017-10-27",2.90%,0.29%,--,--,Not provided
1759,中投骏和聚启元1号,聚启元,复合策略,"1.0380
2017-10-10",2.90%,0.29%,--,--,Not provided
1760,排排网MOM多策略精选2期,排排网投资,组合策略,"1.0330
2017-10-27",3.00%,0.29%,--,--,Not provided
1761,橡杉量化对冲一号,橡杉资产,管理期货,"1.0430
2017-10-27",3.20%,0.29%,--,--,Not provided
1762,起航达润三号,达润资产,复合策略,"1.0310
2017-10-13",3.40%,0.29%,--,--,3out of 5
1763,元鑫莲花私银家族5号,元鑫资本,复合策略,"1.0735
2017-10-27",6.94%,0.29%,--,--,4out of 5
1764,中融鼎新定增组合类,中融鼎新投资,事件驱动,"1.0701
2017-09-29",7.01%,0.29%,--,--,Not provided
1765,庐雍绝对优势11号,庐雍资产,复合策略,"1.0030
2017-09-29",0.30%,0.29%,--,--,Not provided
1766,博普稳增1号,博普科技,相对价值,"1.0430
2017-10-20",4.10%,0.29%,--,--,4out of 5
1767,征途-宗略稳市债1号,征途投资,固定收益,"1.0138
2017-10-27",9.73%,0.29%,--,--,3out of 5
1768,富善优享3号,富善投资,相对价值,"1.3590
2017-10-27",39.50%,0.29%,--,--,2out of 5
1769,双隆-隆泽1号,双隆投资,固定收益,"1.0077
2017-10-23",1.11%,0.29%,--,--,Not provided
1770,海鑫资产稳健收益1号,海鑫资产,固定收益,"1.0570
2017-10-25",5.50%,0.29%,--,--,3out of 5
1771,申毅多策略量化套利7号,申毅投资,相对价值,"1.0650
2017-10-20",5.80%,0.28%,--,--,4out of 5
1772,泓湖稳宏,泓湖投资,宏观策略,"0.9586
2017-10-20",-4.75%,0.28%,--,--,Not provided
1773,显德FOF同盈1期,显德资产,组合策略,"1.0570
2017-10-24",6.00%,0.28%,--,--,Not provided
1774,万杉红岸量化对冲1号,万杉资本,复合策略,"1.0590
2017-10-27",6.30%,0.28%,--,--,Not provided
1775,融义进取3号FOF,上海融义,组合策略,"0.7100
2017-10-20",-29.00%,0.28%,--,--,1out of 5
1776,华溢金星,华溢资产,固定收益,"1.0650
2017-10-20",6.60%,0.28%,--,--,2out of 5
1777,丰衍财富与日聚金,丰衍财富,相对价值,"1.0750
2017-10-27",6.80%,0.28%,--,--,5out of 5
1778,兴业观云骏驹2号,兴佳利业,复合策略,"1.0715
2017-10-27",6.89%,0.28%,--,--,Not provided
1779,风起六号,蜂起资本,固定收益,"1.0710
2017-10-09",7.00%,0.28%,--,--,5out of 5
1780,中信信托-宁聚常青藤1期,宁波宁聚,相对价值,"0.9287
2017-10-27",17.89%,0.28%,--,--,2out of 5
1781,国金慧睿多策略-量道5号,量道投资,复合策略,"1.0828
2017-10-27",7.44%,0.28%,--,--,Not provided
1782,惟盈智选5号,惟盈投资,复合策略,"0.8993
2017-10-27",-9.84%,0.28%,--,--,1out of 5
1783,西部期货-景唐多策略3号,景唐投资,固定收益,"1.0554
2017-10-26",4.57%,0.28%,--,--,Not provided
1784,国金慧睿多策略-量道4号,量道投资,复合策略,"1.0244
2017-10-27",1.74%,0.28%,--,--,Not provided
1785,新富增强指数基金三期,前海新富资本,管理期货,"1.0870
2017-10-09",9.30%,0.28%,--,--,3out of 5
1786,金丰龙一期,枫桥林资产,复合策略,"1.1060
2017-10-13",9.60%,0.27%,--,--,Not provided
1787,淘利策略指数进取6号,淘利资产,管理期货,"1.4148
2017-10-20",38.94%,0.27%,--,--,4out of 5
1788,永禧财通玉龙FOF2号,永禧投资,组合策略,"1.0538
2017-10-27",2.53%,0.27%,--,--,Not provided
1789,永兴量化对冲,永兴投资,相对价值,"1.0416
2017-10-20",2.67%,0.27%,--,--,4out of 5
1790,垒土崆峒1号,垒土投资,复合策略,"1.0985
2017-10-20",10.09%,0.27%,--,--,4out of 5
1791,元鑫莲花恒源6号,元鑫资本,复合策略,"1.0681
2017-10-27",6.47%,0.27%,--,--,Not provided
1792,禾晟源定增1号,禾晟源投资,事件驱动,"1.1030
2017-09-15",10.30%,0.27%,--,--,Not provided
1793,余道激进1号,余道投资,复合策略,"1.1591
2017-10-20",42.63%,0.27%,--,--,5out of 5
1794,紫熙对冲7号,南京紫熙投资,管理期货,"1.1100
2017-09-08",11.00%,0.27%,--,--,4out of 5
1795,圆融进取13号,圆融投资,管理期货,"1.0992
2017-10-30",7.94%,0.27%,--,--,Not provided
1796,盈峰宏观动力量化对冲1号,盈峰资本,宏观策略,"1.0160
2017-10-13",0.72%,0.27%,--,--,Not provided
1797,汇融期权2号,汇智融达,复合策略,"0.9560
2017-10-20",-6.37%,0.27%,--,--,Not provided
1798,因诺启航1号,因诺资产,复合策略,"2.0311
2017-10-20",104.07%,0.27%,--,--,5out of 5
1799,博弈树3号基金,博弈树投资,复合策略,"0.7650
2017-10-27",-24.10%,0.26%,--,--,Not provided
1800,富善致远CTA八期,富善投资,管理期货,"1.5300
2017-09-29",53.00%,0.26%,--,--,3out of 5
1801,中信建投-工银量化恒盛精选E类4期,银叶投资,固定收益,"1.0743
2017-10-13",7.18%,0.26%,--,--,3out of 5
1802,兴业观云骏驹6号,兴佳利业,复合策略,"1.0547
2017-10-27",4.91%,0.26%,--,--,Not provided
1803,米多资舟瑞丰贰号,深圳资舟资产,组合策略,"1.0146
2017-09-22",1.46%,0.26%,--,--,Not provided
1804,社润成长基金,社润投资,管理期货,"3.1092
2017-09-29",210.92%,0.25%,--,--,2out of 5
1805,中金富海债券基金,中金富海投资,固定收益,"1.0769
2017-09-25",7.69%,0.25%,--,--,Not provided
1806,征途月月增利1号,征途投资,固定收益,"1.0423
2017-10-27",3.74%,0.25%,--,--,Not provided
1807,兴业观云金元丹枫家族48号,兴佳利业,复合策略,"1.0492
2017-10-27",3.98%,0.25%,--,--,Not provided
1808,雍良六号,中仁资产,复合策略,"1.0159
2017-10-13",0.61%,0.25%,--,--,Not provided
1809,无花果量化对冲9号,无花果,相对价值,"1.0810
2017-10-20",5.12%,0.25%,--,--,4out of 5
1810,金汇鼎圣-量子A,金汇鼎圣,管理期货,"0.8173
2017-09-15",-18.27%,0.25%,--,--,2out of 5
1811,百泉一号,百泉投资,相对价值,"1.0889
2017-10-20",8.48%,0.24%,--,--,2out of 5
1812,惟盈智选9号,惟盈投资,管理期货,"0.8996
2017-10-27",-9.72%,0.24%,--,--,Not provided
1813,兴业观云铂悦36号,兴佳利业,复合策略,"1.1124
2017-10-20",11.18%,0.24%,--,--,3out of 5
1814,兴业观云创元1号,兴佳利业,复合策略,"1.0335
2017-10-27",2.98%,0.24%,--,--,Not provided
1815,悟源持赢二号,悟源资产,复合策略,"1.1047
2017-10-27",11.24%,0.24%,--,--,Not provided
1816,量化博通一号,应治资产,复合策略,"1.0127
2017-10-27",0.06%,0.24%,--,--,Not provided
1817,兴业观云宁扬尊享18号,兴佳利业,复合策略,"1.0493
2017-10-27",4.62%,0.24%,--,--,Not provided
1818,景曦七期,中融景诚,固定收益,"1.0220
2017-10-20",1.55%,0.24%,--,--,Not provided
1819,富善致远CTA七期,富善投资,管理期货,"1.6680
2017-10-27",69.60%,0.24%,--,--,3out of 5
1820,颖晖2号,牟合资产,管理期货,"1.0738
2017-10-27",6.53%,0.24%,--,--,3out of 5
1821,北方信托-千为固收一期,千为投资,固定收益,"1.0213
2017-10-27",2.44%,0.23%,--,--,Not provided
1822,五矿信托-千为2号债券,千为投资,固定收益,"1.0271
2017-10-27",2.44%,0.23%,--,--,Not provided
1823,星瀚量化先锋,星瀚投资,复合策略,"1.4041
2017-10-23",34.35%,0.23%,--,--,Not provided
1824,元达信-银叶稳赢2号,银叶投资,宏观策略,"1.0471
2017-10-13",4.50%,0.23%,--,--,4out of 5
1825,汇贝纯债1号,汇贝投资,固定收益,"1.0063
2017-10-27",0.23%,0.23%,--,--,Not provided
1826,烜鼎智鑫一号,烜鼎资产,复合策略,"1.0022
2017-10-27",0.75%,0.23%,--,--,3out of 5
1827,长城中担一号,中海外钜融,固定收益,"1.0084
2017-10-27",0.96%,0.23%,--,--,Not provided
1828,兴业观云鑫华尊享,兴佳利业,复合策略,"1.1069
2017-10-27",9.96%,0.23%,--,--,Not provided
1829,盛世康乾十号,盛世资产,相对价值,"1.0180
2017-10-13",1.33%,0.23%,--,--,Not provided
1830,兴业观云尊享39号,兴佳利业,复合策略,"1.0734
2017-10-27",6.03%,0.23%,--,--,Not provided
1831,景唐稳盈3号,景唐投资,固定收益,"1.0123
2017-10-27",1.16%,0.22%,--,--,2out of 5
1832,兴业观云金元红群家族49号,兴佳利业,复合策略,"1.0511
2017-10-27",3.72%,0.22%,--,--,Not provided
1833,睿信宏观对冲4号,睿信投资,宏观策略,"0.9960
2017-10-27",-0.50%,0.22%,--,--,Not provided
1834,睿信宏观对冲3号,睿信投资,宏观策略,"0.9960
2017-10-27",-0.50%,0.22%,--,--,Not provided
1835,海通中略焌祺对冲1期,中略投资,相对价值,"1.0655
2017-10-27",4.40%,0.22%,--,--,Not provided
1836,汇势通华德,汇势通投资,固定收益,"1.0124
2017-10-27",0.27%,0.22%,--,--,Not provided
1837,海厚泰陆号,海厚泰资本,事件驱动,"1.0281
2017-10-27",2.78%,0.21%,--,--,Not provided
1838,冬泉谷量化CTA-1号,冬泉谷投资,管理期货,"0.9370
2017-09-29",-6.30%,0.21%,--,--,Not provided
1839,星和明德1号,三度星和,固定收益,"1.0392
2017-10-20",3.59%,0.21%,--,--,Not provided
1840,永兴量化对冲2号,永兴投资,相对价值,"1.3594
2017-10-20",33.84%,0.21%,--,--,4out of 5
1841,鸣熙中子一号,鸣熙资产,管理期货,"1.0567
2017-10-27",5.70%,0.21%,--,--,Not provided
1842,紫金国道拾麦29号,国道基金,复合策略,"1.0510
2017-10-27",1.01%,0.21%,--,--,Not provided
1843,合晟债券鑫泰1号,合晟资产,固定收益,"1.0000
2017-10-27",6.34%,0.21%,--,--,Not provided
1844,金犇量化对冲1号,金犇投资,相对价值,"0.9820
2017-10-20",-3.10%,0.21%,--,--,2out of 5
1845,博孚利聚强2号FOF私募证券投资基金,博孚利,组合策略,"0.9740
2017-09-29",4.22%,0.21%,--,--,2out of 5
1846,国道量化进取2号,国道基金,复合策略,"1.0343
2017-10-27",2.37%,0.21%,--,--,2out of 5
1847,居里1号,拉曼资产,管理期货,"1.0266
2017-09-22",2.66%,0.21%,--,--,Not provided
1848,欧肯格致1号,欧肯投资,相对价值,"0.9822
2017-10-27",27.41%,0.20%,--,--,2out of 5
1849,喆颢资本市场量化母基金,喆颢资产,复合策略,"1.0327
2017-09-29",3.27%,0.20%,--,--,3out of 5
1850,鸣熙原子一号,鸣熙资产,管理期货,"1.0734
2017-10-20",8.65%,0.20%,--,--,Not provided
1851,叁津投顾桥3号,叁津投资,组合策略,"1.0000
2017-10-27",-0.30%,0.20%,--,--,1out of 5
1852,永兴量化对冲11号,永兴投资,相对价值,"1.0090
2017-10-20",-0.20%,0.20%,--,--,Not provided
1853,圆融CTA稳健1号,圆融投资,管理期货,"1.0036
2017-10-27",0.20%,0.20%,--,--,Not provided
1854,磐京稳赢10号,磐京基金,复合策略,"1.0160
2017-10-27",0.20%,0.20%,--,--,Not provided
1855,华永信东成三号,华永信资本,管理期货,"1.0050
2017-10-12",0.20%,0.20%,--,--,Not provided
1856,千惠现金添利FOF,千惠资产,组合策略,"1.0050
2017-10-26",0.20%,0.20%,--,--,Not provided
1857,翼丰稳健7号,前海盖德尔,宏观策略,"1.0000
2017-10-20",0.40%,0.20%,--,--,Not provided
1858,中证金元三位一体,信恒慧投资,复合策略,"1.0250
2017-10-27",0.40%,0.20%,--,--,Not provided
1859,野狼博弈冠军3号,鼎信汇金(北京)投资,复合策略,"1.0080
2017-10-27",0.50%,0.20%,--,--,2out of 5
1860,翔云CTA一号,翔云资产,管理期货,"1.0050
2017-09-15",0.50%,0.20%,--,--,Not provided
1861,中成佰信优选8号,中成佰信,相对价值,"0.9940
2017-10-27",0.50%,0.20%,--,--,Not provided
1862,领望对偶7期,领望投资,管理期货,"1.0070
2017-10-27",0.70%,0.20%,--,--,Not provided
1863,领望巴舍里耶5期,领望投资,复合策略,"1.1620
2017-10-27",0.80%,0.20%,--,--,Not provided
1864,天倚道天宏1号,天倚道投资,固定收益,"1.0110
2017-10-20",1.00%,0.20%,--,--,Not provided
1865,天倚道天宏2号,天倚道投资,固定收益,"1.0110
2017-10-20",1.00%,0.20%,--,--,Not provided
1866,天倚道天宏3号,天倚道投资,固定收益,"1.0110
2017-10-20",1.00%,0.20%,--,--,Not provided
1867,紫气东来FOF,本地资本,组合策略,"1.0130
2017-09-29",1.30%,0.20%,--,--,Not provided
1868,中海龙商可交换债2号,龙商资本,固定收益,"1.0160
2017-10-27",1.30%,0.20%,--,--,Not provided
1869,富善致远CTA九期,富善投资,管理期货,"1.4990
2017-10-27",52.10%,0.20%,--,--,3out of 5
1870,广信量化优选1期,泰创投资,复合策略,"1.0230
2017-10-27",1.40%,0.20%,--,--,2out of 5
1871,万葵长有稳健6号,万葵资产,固定收益,"1.0180
2017-10-20",1.50%,0.20%,--,--,Not provided
1872,柒福海润丰5号,海润丰资产,管理期货,"1.0180
2017-09-18",1.80%,0.20%,--,--,Not provided
1873,龙晟可交换债1号,合晟资产,固定收益,"1.0260
2017-10-20",2.20%,0.20%,--,--,Not provided
1874,拾麦汇贝1号,汇贝投资,复合策略,"1.0310
2017-10-27",2.50%,0.20%,--,--,3out of 5
1875,谊恒多品种稳健1号,谊恒股权,复合策略,"1.0290
2017-10-20",22.69%,0.20%,--,--,5out of 5
1876,中海龙商定增12号基金,龙商资本,事件驱动,"1.0300
2017-10-27",2.60%,0.20%,--,--,Not provided
1877,牟合资产方田12号,牟合资产,管理期货,"1.0630
2017-10-27",3.10%,0.19%,--,--,Not provided
1878,万葵月月宝4号,万葵资产,固定收益,"1.0480
2017-10-20",4.40%,0.19%,--,--,Not provided
1879,集信盈智取1号,第二基金,组合策略,"1.0730
2017-10-25",23.85%,0.19%,--,--,4out of 5
1880,兴业观云祥荣1期,兴佳利业,复合策略,"1.0984
2017-10-27",10.07%,0.19%,--,--,Not provided
1881,翔云精细量化7号,翔云资产,相对价值,"0.9978
2017-10-27",-0.10%,0.19%,--,--,Not provided
1882,丰衍财富与日聚金二号,丰衍财富,相对价值,"1.0570
2017-10-27",5.20%,0.19%,--,--,Not provided
1883,中信建投基金-合晟精选1号,合晟资产,固定收益,"1.0610
2017-10-19",5.30%,0.19%,--,--,3out of 5
1884,永兴灵活对冲1号,永兴投资,相对价值,"1.0122
2017-10-13",0.13%,0.19%,--,--,Not provided
1885,嘉实资本-耀之强债1号,耀之基金,固定收益,"1.0680
2017-10-27",6.10%,0.19%,--,--,3out of 5
1886,万葵稳健5号,万葵资产,固定收益,"1.0710
2017-10-20",6.90%,0.19%,--,--,4out of 5
1887,本征基金,领望投资,固定收益,"0.9710
2017-10-27",-3.63%,0.19%,--,--,1out of 5
1888,龙商资本可交换债6号,龙商资本,固定收益,"1.0255
2017-10-20",2.16%,0.19%,--,--,Not provided
1889,惟盈先融,惟盈投资,复合策略,"0.8623
2017-10-27",-13.63%,0.19%,--,--,Not provided
1890,金谷华夏精选,金谷华夏基金,复合策略,"1.1310
2017-10-27",8.40%,0.18%,--,--,3out of 5
1891,蓝海汇赢价值金投一号,蓝海汇赢,复合策略,"0.9892
2017-10-17",-2.44%,0.18%,--,--,2out of 5
1892,融智宇廷进取1号,排排网未来星基金,组合策略,"0.9815
2017-10-20",-2.00%,0.18%,--,--,Not provided
1893,若愚量化阿尔法-拙愚1期,若愚资产,相对价值,"1.0980
2017-10-27",9.60%,0.18%,--,--,3out of 5
1894,凯纳荣耀基金,凯纳资本,相对价值,"1.1040
2017-10-26",24.77%,0.18%,--,--,3out of 5
1895,万杉量化2号,万杉资本,复合策略,"1.0420
2017-10-27",4.52%,0.18%,--,--,Not provided
1896,中信中硕基金,三度星和,复合策略,"7.7540
2017-10-20",674.90%,0.18%,--,--,5out of 5
1897,若愚量化阿尔法_拙愚,若愚资产,相对价值,"1.2213
2017-10-27",21.90%,0.18%,--,--,3out of 5
1898,北方信托-常盈一期债券,泰诚资本,固定收益,"1.0032
2017-10-27",0.49%,0.18%,--,--,2out of 5
1899,益菁汇-菁禾1号,益菁汇资产,组合策略,"1.1350
2017-09-29",13.50%,0.18%,--,--,2out of 5
1900,朴汇一,朴汇志合,复合策略,"1.1580
2017-10-27",14.70%,0.17%,--,--,4out of 5
1901,乐瑞强债10号,乐瑞资产,固定收益,"1.3547
2017-10-27",32.47%,0.17%,--,--,3out of 5
1902,乐瑞强债5号,乐瑞资产,固定收益,"1.7299
2017-10-27",69.26%,0.17%,--,--,3out of 5
1903,久兄长捷鹏1号,久兄长资产,复合策略,"1.1870
2017-10-20",17.00%,0.17%,--,--,4out of 5
1904,兴业观云富民尊享8号,兴佳利业,复合策略,"1.0742
2017-10-27",5.31%,0.17%,--,--,Not provided
1905,光大兴陇信托-明德1号,诣指投资,固定收益,"1.0080
2017-10-20",0.53%,0.17%,--,--,1out of 5
1906,粤财信托-融智潮商组合宝1期,排排网投资,组合策略,"1.7382
2017-10-20",71.58%,0.17%,--,--,3out of 5
1907,涵元天璇量化,涵元资产,复合策略,"1.0024
2017-10-27",1.55%,0.17%,--,--,2out of 5
1908,乾坤德贝,天信汇金,复合策略,"1.1093
2017-10-31",8.83%,0.17%,--,--,Not provided
1909,七禾新宏源一号,七禾新资管,管理期货,"1.1957
2017-10-20",21.54%,0.16%,--,--,Not provided
1910,淳杨睿享6号,淳杨投资,固定收益,"1.0562
2017-09-29",5.62%,0.16%,--,--,Not provided
1911,银河资本-宁聚蒲公英1期,宁波宁聚,相对价值,"1.2460
2017-10-27",24.60%,0.16%,--,--,2out of 5
1912,谦颐优选纯债2号,谦颐资产,固定收益,"1.0664
2017-10-27",6.22%,0.16%,--,--,Not provided
1913,鸿宝稳健二号私募证券投资基金,汉宝投资,固定收益,"1.0014
2017-10-27",0.11%,0.16%,--,--,Not provided
1914,兴业观云金元红群55号,兴佳利业,复合策略,"1.0138
2017-10-27",1.19%,0.16%,--,--,Not provided
1915,华宝信托-申毅对冲1号,申毅投资,相对价值,"1.4789
2017-10-27",47.26%,0.16%,--,--,3out of 5
1916,四正稳健1号,四正资产,管理期货,"1.0252
2017-10-20",2.45%,0.16%,--,--,2out of 5
1917,东航金融-小金牛-固收2号,东航金控,复合策略,"1.1628
2017-10-30",16.21%,0.15%,--,--,3out of 5
1918,星海月月存1号,中子星优财,组合策略,"1.0584
2017-10-20",5.70%,0.15%,--,--,4out of 5
1919,紫金国道拾麦19号,国道基金,复合策略,"1.0490
2017-10-27",0.65%,0.15%,--,--,Not provided
1920,贰拾壹点高频云端1号,贰拾壹点,管理期货,"1.3540
2017-10-13",34.90%,0.15%,--,--,Not provided
1921,牧鑫0号,牧鑫资产,复合策略,"1.1310
2017-10-27",15.60%,0.15%,--,--,4out of 5
1922,中铁宝盈对冲2号,理石投资,复合策略,"0.9700
2017-10-13",-2.97%,0.14%,--,--,Not provided
1923,乐瑞强债2号,乐瑞资产,固定收益,"1.5097
2017-10-27",49.61%,0.14%,--,--,3out of 5
1924,以太多策略平衡一号,浙江以太,复合策略,"0.9809
2017-10-20",-1.26%,0.13%,--,--,Not provided
1925,兴业观云-私银尊享40号,兴佳利业,复合策略,"1.0718
2017-10-27",6.77%,0.13%,--,--,Not provided
1926,乐瑞强债11号,乐瑞资产,固定收益,"1.3286
2017-10-27",29.99%,0.13%,--,--,3out of 5
1927,铨德三号,铨德资产,复合策略,"0.7700
2017-09-14",-23.00%,0.13%,--,--,1out of 5
1928,九轩全景对冲元亨2号,九轩投资,组合策略,"1.0009
2017-10-30",0.24%,0.13%,--,--,Not provided
1929,星火三正3号,星火资本,复合策略,"1.0250
2017-09-08",2.50%,0.13%,--,--,Not provided
1930,动滑轮稳进1号,动滑轮投资,宏观策略,"1.0550
2017-10-20",45.30%,0.13%,--,--,4out of 5
1931,外贸信托-星动力,新方程,组合策略,"1.8851
2017-10-27",86.41%,0.12%,--,--,3out of 5
